UniqueID	experiment	plate	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	protect_v2	path_v2	protect2	plate_alias	path_od_adj	path_od_actual	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	ID	Number_pixels_log	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	ratio_protect_log	ratio_path_log	ratio_protpath_log
ID__2023_08_08_fluor__fluor_B_004_cropped__A__7	2023-08-08_fluor	fluor_B_004_cropped	A	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	A7	2092	0.341841494546298	0.350781873907319	0.252510151347361	0.353741496598639	0.381578947368421	0.266447368421053	0.368806461181674	0.391304347826087	0.289225336217954	109	117	82	27	35	9	ID	NA	NA	NA	NA	176.00076910195	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_B_004_cropped__B__7	2023-08-08_fluor	fluor_B_004_cropped	B	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	B7	8041	0.342391304347826	0.39041095890411	0.162337662337662	0.353246753246753	0.441489361702128	0.205633802816901	0.366153846153846	0.47841726618705	0.260770975056689	133	166	78	56	89	33	ID	NA	NA	NA	NA	605.331430658868	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_B_004_cropped__C__7	2023-08-08_fluor	fluor_B_004_cropped	C	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	C7	2963	0.356822249668117	0.344236760124611	0.270358870717346	0.371951219512195	0.348580441640379	0.279141104294479	0.378205128205128	0.355785363625985	0.297165944942778	236	221	176	58	44	-15	ID	NA	NA	NA	NA	48.6062947903021	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_B_004_cropped__D__7	2023-08-08_fluor	fluor_B_004_cropped	D	7	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	D7	1943	0.322150459127798	0.37873844677596	0.244725738396624	0.335740072202166	0.392226148409894	0.27112676056338	0.354242385684045	0.420066914498141	0.288130898164233	98	115	79	19	36	17	ID	NA	NA	NA	NA	230.208738241318	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_B_004_cropped__E__7	2023-08-08_fluor	fluor_B_004_cropped	E	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	E7	4377	0.338461538461538	0.38093012906097	0.189810822089303	0.358208955223881	0.410876132930514	0.232198142414861	0.3833465085639	0.446107784431138	0.266859351855197	125	144	79	43	60	19	ID	NA	NA	NA	NA	356.845024208727	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_B_004_cropped__F__7	2023-08-08_fluor	fluor_B_004_cropped	F	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	F7	3225	0.3382529059528	0.389839090323965	0.2052824765493	0.354466858789625	0.412607449856734	0.234159779614325	0.366450144611446	0.437853107344633	0.262867417885399	127	147	83	43	63	21	ID	NA	NA	NA	NA	368.409758120559	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_B_004_cropped__G__7	2023-08-08_fluor	fluor_B_004_cropped	G	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	G7	32	0.354696554414384	0.340570866141732	0.293103190055414	0.357730341030532	0.342623175513517	0.299505142527818	0.362912624321191	0.34451045020185	0.303768353213274	217	208	182	36	26	-10	ID	NA	NA	NA	NA	9.11108363926732	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_B_004_cropped__H__7	2023-08-08_fluor	fluor_B_004_cropped	H	7	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	H7	5062	0.339903571079697	0.388663967611336	0.188367658276125	0.356200527704486	0.434782608695652	0.208705624252094	0.36768149882904	0.452307692307692	0.268181818181818	143	171	83	55	86	31	ID	NA	NA	NA	NA	548.252373253252	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_B_004_cropped__A__8	2023-08-08_fluor	fluor_B_004_cropped	A	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	A8	2517	0.338902218961312	0.392246296462785	0.180975752264096	0.353383458646617	0.432276657060519	0.215384615384615	0.363040507872443	0.457680250783699	0.266510508445438	131	159	80	52	82	29	ID	NA	NA	NA	NA	476.147801608058	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_B_004_cropped__B__8	2023-08-08_fluor	fluor_B_004_cropped	B	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	B8	1642	0.337179172969821	0.364951695224207	0.233455835601109	0.346041055718475	0.396992311171416	0.257812805187703	0.374364922773376	0.409836065573771	0.279360789360789	114	131	85	30	46	17	ID	NA	NA	NA	NA	257.251005074805	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_B_004_cropped__C__8	2023-08-08_fluor	fluor_B_004_cropped	C	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	C8	2485	0.338332398646815	0.369422888234769	0.208	0.350877192982456	0.406626506024096	0.243553008595989	0.375690607734807	0.427792915531335	0.278474882765807	126	145	85	37	57	20	ID	NA	NA	NA	NA	329.363609057646	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_B_004_cropped__D__8	2023-08-08_fluor	fluor_B_004_cropped	D	8	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0	0	0	0	0	0-0	0	0	0	0	0	0	5	D8	3623	0.343067634725889	0.351927860696517	0.206642464678179	0.356545961002786	0.406685236768802	0.237569060773481	0.382271468144044	0.423279113625648	0.283001063838988	132	149	86	42	60	19	ID	NA	NA	NA	NA	348.800442522468	NA	0	0	0
ID__2023_08_08_fluor__fluor_B_004_cropped__E__8	2023-08-08_fluor	fluor_B_004_cropped	E	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	E8	1766	0.354751415508523	0.342715231788079	0.28171334431631	0.360975609756098	0.345047923322684	0.294025157232704	0.370805369127517	0.347738384743376	0.301829268292683	226	215	182	42	32	-10	ID	NA	NA	NA	NA	38.9668385940812	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_B_004_cropped__F__8	2023-08-08_fluor	fluor_B_004_cropped	F	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	F8	2377	0.348648648648649	0.357845394675263	0.216034772445029	0.35989010989011	0.406162464985994	0.232558139534884	0.383864658096064	0.420731707317073	0.283069260612132	130	147	84	45	62	17	ID	NA	NA	NA	NA	324.116337627137	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_B_004_cropped__G__8	2023-08-08_fluor	fluor_B_004_cropped	G	8	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	G8	13	0.354385267620562	0.342494191023603	0.280379995379995	0.361842105263158	0.345218800648298	0.292763157894737	0.372032802032802	0.347750833024806	0.303193408340467	221	212	178	42	32	-10	ID	NA	NA	NA	NA	13.7535364281389	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_B_004_cropped__H__8	2023-08-08_fluor	fluor_B_004_cropped	H	8	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0	0	0	0	0	0-0	0	0	0	0	0	0	5	H8	2002	0.329861111111111	0.386833348738331	0.208333333333333	0.336650165016502	0.405228758169935	0.259136212624585	0.356465315301246	0.442139536599764	0.277611940298507	101	121	77	23	43	20	ID	NA	NA	NA	NA	274.039518791367	NA	0	0	0
ID__2023_08_08_fluor__fluor_B_004_cropped__A__9	2023-08-08_fluor	fluor_B_004_cropped	A	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	A9	5172	0.338983050847458	0.379423893854132	0.179190321079572	0.365384615384615	0.422625921038161	0.222222222222222	0.377777777777778	0.453825857519789	0.264171907756813	147	169	85	56	73	24	ID	NA	NA	NA	NA	449.362839887499	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_B_004_cropped__B__9	2023-08-08_fluor	fluor_B_004_cropped	B	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	B9	2163	0.337953034061405	0.352481620332051	0.240802675585284	0.347432024169184	0.396103896103896	0.256410256410256	0.366650485436893	0.406844106463878	0.288839070111317	111	128	82	30	45	16	ID	NA	NA	NA	NA	256.814808745459	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_B_004_cropped__C__9	2023-08-08_fluor	fluor_B_004_cropped	C	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	C9	2706	0.353666294296531	0.351669941060904	0.226673427991886	0.360606060606061	0.384384384384384	0.252873563218391	0.389027431421446	0.404199475065617	0.285714285714286	128	138	89	38	46	7.5	ID	NA	NA	NA	NA	209.381783602001	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_B_004_cropped__D__9	2023-08-08_fluor	fluor_B_004_cropped	D	9	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	D9	2157	0.357925810837056	0.344371018104414	0.256924596851297	0.377633711507293	0.350328947368421	0.271986970684039	0.390427239109705	0.353242320819113	0.297124600638978	230	213	165	65	48	-17	ID	NA	NA	NA	NA	46.6767201648565	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_B_004_cropped__E__9	2023-08-08_fluor	fluor_B_004_cropped	E	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	E9	2796	0.345904550499445	0.364253393665158	0.180878552971576	0.362980769230769	0.415676959619952	0.218604651162791	0.384203118608344	0.448488178096589	0.276146873899103	152	174	91	60	82	22	ID	NA	NA	NA	NA	434.283250762812	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_B_004_cropped__F__9	2023-08-08_fluor	fluor_B_004_cropped	F	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	F9	2298	0.329605800012554	0.378573470554603	0.204861881303036	0.345794392523364	0.408536585365854	0.245901639344262	0.371906859856804	0.435381680347416	0.282445346177531	111	131	79	32	53	20	ID	NA	NA	NA	NA	312.623124328043	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_B_004_cropped__G__9	2023-08-08_fluor	fluor_B_004_cropped	G	9	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	G9	6	0.354096293168585	0.343643263757116	0.296082734915492	0.355513388150959	0.346058170157905	0.298522407447499	0.357529802303179	0.347246445602261	0.301632904817556	216	209.5	180.5	34.5	29	-6.5	ID	NA	NA	NA	NA	13.5215686402281	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_B_004_cropped__H__9	2023-08-08_fluor	fluor_B_004_cropped	H	9	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	H9	1137	0.354981315176772	0.343297706908893	0.284289047875478	0.361153262518968	0.345864661654135	0.292758089368259	0.368387798183476	0.34826883910387	0.301092043681747	229	219	185	43	34	-10	ID	NA	NA	NA	NA	42.7859916688267	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_B_004_cropped__A__10	2023-08-08_fluor	fluor_B_004_cropped	A	10	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	A10	960	0.326524556410101	0.36144578313253	0.257944989596287	0.338815789473684	0.390653001792115	0.26943190772978	0.358413554932009	0.399305555555556	0.29195295368463	101	117	81	21	36	16	ID	NA	NA	NA	NA	202.825190361461	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_B_004_cropped__B__10	2023-08-08_fluor	fluor_B_004_cropped	B	10	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	B10	3415	0.358278774551452	0.348101265822785	0.229268416865553	0.375234521575985	0.360225140712946	0.261111111111111	0.384885764499121	0.400565067525569	0.289946116481156	197	191	140	58	53	-7	ID	NA	NA	NA	NA	137.807196618662	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_B_004_cropped__C__10	2023-08-08_fluor	fluor_B_004_cropped	C	10	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	C10	6670	0.338368580060423	0.391115339440921	0.145762711864407	0.353293413173653	0.450292397660819	0.199149642404955	0.368499500784481	0.493222559293988	0.260869565217391	120	154	68	54	86	34	ID	NA	NA	NA	NA	588.925404860498	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_B_004_cropped__D__10	2023-08-08_fluor	fluor_B_004_cropped	D	10	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	D10	2724	0.339894593391923	0.372366394497542	0.226222343967297	0.3575	0.401146131805158	0.242001891942187	0.367817423062241	0.413213353632014	0.276041887031944	130	145	88	42	57	16	ID	NA	NA	NA	NA	305.747619088527	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_B_004_cropped__E__10	2023-08-08_fluor	fluor_B_004_cropped	E	10	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	E10	1939	0.345234833659491	0.364786914765906	0.235498523733818	0.358662613981763	0.39031339031339	0.251497005988024	0.368881676505974	0.402743531202435	0.278048780487805	124	135	87	37	48	11	ID	NA	NA	NA	NA	230.146121095116	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_B_004_cropped__F__10	2023-08-08_fluor	fluor_B_004_cropped	F	10	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	F10	8	0.354624535382336	0.339304483054483	0.294852886818955	0.356244647139431	0.342679148119054	0.300584795321637	0.359092270130827	0.346868292884266	0.305869932432432	239	229.5	202.5	38	28.5	-9.5	ID	NA	NA	NA	NA	9.06530383967359	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_B_004_cropped__A__11	2023-08-08_fluor	fluor_B_004_cropped	A	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	A11	607	0.328201605390196	0.343589949398011	0.228684210526316	0.344481605351171	0.397993311036789	0.253246753246753	0.411369622475856	0.422535211267606	0.300102489019034	107	128	81	29	47	18	ID	NA	NA	NA	NA	231.063997079637	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_B_004_cropped__B__11	2023-08-08_fluor	fluor_B_004_cropped	B	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	B11	1611	0.353919239904988	0.35305732980215	0.242978881878724	0.365482233502538	0.373134328358209	0.261538461538462	0.380311785241363	0.391959234982491	0.28246013667426	141	145	100	40	42	3	ID	NA	NA	NA	NA	153.953521798515	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_B_004_cropped__C__11	2023-08-08_fluor	fluor_B_004_cropped	C	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	C11	7772	0.341597796143251	0.385089453663838	0.18156484962406	0.362779597047233	0.434180138568129	0.202863961813842	0.377629016553067	0.452095808383234	0.265057167268259	153	175	84	62	90	28	ID	NA	NA	NA	NA	568.025945485001	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_B_004_cropped__D__11	2023-08-08_fluor	fluor_B_004_cropped	D	11	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	D11	5685	0.338210733145033	0.371065577899291	0.198300283286119	0.349081364829396	0.435754189944134	0.217391304347826	0.367295652682699	0.448779734321903	0.271932408968265	122	154	76	46	76	31	ID	NA	NA	NA	NA	518.16334603891	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_B_004_cropped__E__11	2023-08-08_fluor	fluor_B_004_cropped	E	11	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	E11	2127	0.337110481586402	0.354637206764866	0.219718309859155	0.363013698630137	0.390070921985816	0.24188790560472	0.385336282993905	0.427199679925316	0.282086201736007	151	160	99	50	61	11	ID	NA	NA	NA	NA	276.22164476071	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_B_004_cropped__A__12	2023-08-08_fluor	fluor_B_004_cropped	A	12	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Neon-N2C3Crim-B	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	A12	985	0.327813620071685	0.351432839875051	0.230105862088986	0.342507645259939	0.399350649350649	0.257142857142857	0.388571428571429	0.413249211356467	0.290253800123805	113	132	85	29	46	19	ID	NA	NA	NA	NA	251.485660855062	NA	0	0.301029995663981	-0.231378213159759
